"Date";"Time (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressure Ins. (hPa)";"Pressure Max. (hPa)";"Pressure Min. (hPa)";"Wind Speed (m/s)";"Wind Dir. (m/s)";"Raj. Vento (m/s)";"Radiation (KJ/m²)";"Rain (mm)"
"25/03/2026";"0500";"24,6";"25,2";"24,6";"81,0";"82,0";"79,0";"21,2";"21,6";"21,2";"1011,9";"1012,4";"1011,9";"0,4";"284,0";"1,8";"";"0,0"
"25/03/2026";"0600";"24,4";"24,8";"24,4";"82,0";"83,0";"81,0";"21,1";"21,5";"21,1";"1012,3";"1012,3";"1011,9";"0,3";"270,0";"1,1";"";"0,0"
"25/03/2026";"0700";"24,6";"24,8";"24,1";"80,0";"83,0";"80,0";"21,0";"21,2";"21,0";"1012,1";"1012,3";"1012,1";"1,2";"97,0";"2,3";"";"0,0"
"25/03/2026";"0800";"23,7";"24,6";"23,5";"85,0";"85,0";"80,0";"21,0";"21,1";"20,9";"1012,8";"1012,8";"1012,1";"0,2";"263,0";"2,3";"";"0,0"
"25/03/2026";"0900";"24,0";"24,0";"23,6";"84,0";"85,0";"83,0";"21,0";"21,2";"20,8";"1013,3";"1013,4";"1012,8";"0,5";"65,0";"1,5";"";"0,0"
"25/03/2026";"1000";"25,5";"25,7";"23,6";"77,0";"84,0";"77,0";"21,1";"21,5";"20,7";"1013,8";"1013,8";"1013,3";"0,3";"232,0";"1,7";"177,20";"0,0"
"25/03/2026";"1100";"27,7";"27,7";"25,5";"66,0";"77,0";"66,0";"20,8";"21,4";"20,3";"1014,3";"1014,3";"1013,7";"0,7";"149,0";"1,5";"1071,00";"0,0"
"25/03/2026";"1200";"29,7";"29,7";"27,5";"58,0";"66,0";"57,0";"20,5";"21,1";"20,0";"1014,7";"1014,7";"1014,2";"1,3";"216,0";"2,8";"1889,00";"0,0"
"25/03/2026";"1300";"30,7";"31,0";"29,2";"53,0";"58,0";"52,0";"19,9";"20,7";"19,1";"1014,9";"1015,0";"1014,7";"1,2";"310,0";"3,0";"2569,80";"0,0"
"25/03/2026";"1400";"31,8";"32,0";"30,7";"48,0";"53,0";"48,0";"19,5";"20,6";"19,2";"1014,6";"1014,9";"1014,6";"1,5";"270,0";"4,1";"3063,40";"0,0"
"25/03/2026";"1500";"33,1";"33,2";"31,6";"43,0";"51,0";"42,0";"18,9";"20,3";"17,9";"1013,8";"1014,6";"1013,8";"1,3";"307,0";"3,3";"3323,00";"0,0"
"25/03/2026";"1600";"33,8";"34,3";"32,7";"40,0";"47,0";"40,0";"18,4";"20,2";"18,2";"1013,3";"1013,8";"1013,3";"2,0";"224,0";"4,1";"3302,70";"0,0"
"25/03/2026";"1700";"34,1";"34,4";"33,7";"45,0";"45,0";"40,0";"20,5";"20,5";"18,7";"1012,8";"1013,3";"1012,7";"3,1";"208,0";"6,3";"3020,00";"0,0"
"25/03/2026";"1800";"33,6";"34,3";"33,5";"45,0";"47,0";"44,0";"20,1";"21,1";"19,8";"1012,4";"1012,8";"1012,3";"2,3";"165,0";"6,5";"2498,00";"0,0"
"25/03/2026";"1900";"32,8";"33,8";"32,4";"47,0";"48,0";"44,0";"20,0";"20,7";"19,3";"1012,5";"1012,6";"1012,3";"2,0";"169,0";"6,9";"1580,30";"0,0"
"25/03/2026";"2000";"32,2";"32,8";"31,9";"54,0";"58,0";"47,0";"21,7";"22,4";"19,9";"1012,4";"1012,6";"1012,4";"1,4";"118,0";"5,8";"432,90";"0,0"
"25/03/2026";"2100";"31,2";"32,2";"31,2";"59,0";"59,0";"54,0";"22,1";"22,5";"21,5";"1012,7";"1012,7";"1012,4";"1,4";"82,0";"5,3";"109,20";"0,0"
"25/03/2026";"2200";"30,3";"31,2";"30,3";"62,0";"62,0";"59,0";"22,2";"22,4";"22,1";"1013,0";"1013,0";"1012,6";"1,4";"57,0";"4,4";"";"0,0"
"25/03/2026";"2300";"29,6";"30,3";"29,6";"64,0";"64,0";"62,0";"22,0";"22,1";"22,0";"1013,8";"1013,8";"1013,0";"1,5";"118,0";"4,7";"";"0,0"
"26/03/2026";"0000";"28,4";"29,6";"28,3";"71,0";"71,0";"64,0";"22,6";"22,6";"22,0";"1014,7";"1014,7";"1013,8";"0,8";"302,0";"4,1";"";"0,0"
"26/03/2026";"0100";"28,2";"28,4";"27,8";"69,0";"73,0";"69,0";"22,0";"22,8";"22,0";"1015,2";"1015,3";"1014,7";"0,8";"58,0";"2,3";"";"0,0"
"26/03/2026";"0200";"27,5";"28,3";"27,4";"70,0";"71,0";"68,0";"21,6";"22,1";"21,4";"1015,3";"1015,3";"1015,1";"0,9";"36,0";"3,8";"";"0,0"
"26/03/2026";"0300";"26,8";"27,5";"26,8";"73,0";"74,0";"70,0";"21,5";"22,0";"21,4";"1015,3";"1015,3";"1015,1";"0,9";"42,0";"2,2";"";"0,0"
"26/03/2026";"0400";"26,3";"27,0";"26,3";"74,0";"74,0";"72,0";"21,2";"21,5";"21,2";"1014,8";"1015,3";"1014,8";"1,2";"95,0";"2,5";"";"0,0"
"26/03/2026";"0500";"25,8";"26,3";"25,7";"77,0";"77,0";"74,0";"21,3";"21,4";"21,2";"1014,6";"1014,8";"1014,6";"0,6";"38,0";"2,3";"";"0,0"
"26/03/2026";"0600";"25,5";"25,9";"25,5";"77,0";"77,0";"76,0";"21,2";"21,4";"21,2";"1013,8";"1014,6";"1013,8";"1,2";"100,0";"2,6";"";"0,0"
"26/03/2026";"0700";"25,4";"25,5";"25,1";"78,0";"79,0";"77,0";"21,2";"21,3";"21,2";"1013,7";"1013,8";"1013,6";"0,7";"120,0";"2,4";"";"0,0"
"26/03/2026";"0800";"25,2";"25,4";"25,0";"78,0";"80,0";"78,0";"21,1";"21,2";"21,0";"1014,3";"1014,4";"1013,8";"0,5";"108,0";"2,0";"";"0,0"
"26/03/2026";"0900";"24,5";"25,2";"24,5";"82,0";"82,0";"78,0";"21,3";"21,3";"21,0";"1014,7";"1014,7";"1014,3";"0,2";"299,0";"1,4";"";"0,0"
"26/03/2026";"1000";"26,4";"26,4";"24,4";"73,0";"84,0";"73,0";"21,1";"21,8";"21,1";"1015,5";"1015,5";"1014,7";"0,5";"86,0";"1,3";"177,30";"0,0"
"26/03/2026";"1100";"27,6";"27,7";"26,4";"68,0";"73,0";"67,0";"21,1";"21,3";"20,5";"1016,3";"1016,3";"1015,5";"0,5";"196,0";"1,8";"1050,60";"0,0"
"26/03/2026";"1200";"28,6";"28,7";"27,3";"66,0";"70,0";"65,0";"21,5";"21,8";"21,0";"1016,6";"1016,7";"1016,3";"1,1";"305,0";"2,8";"1315,00";"0,0"
"26/03/2026";"1300";"28,7";"29,1";"28,3";"64,0";"67,0";"63,0";"21,3";"22,1";"20,9";"1016,7";"1016,7";"1016,6";"1,6";"334,0";"3,7";"2685,50";"0,0"
"26/03/2026";"1400";"30,8";"30,8";"28,5";"61,0";"67,0";"61,0";"22,5";"22,9";"21,1";"1016,4";"1016,8";"1016,4";"1,2";"305,0";"3,8";"3041,20";"0,0"
"26/03/2026";"1500";"31,5";"32,5";"30,6";"51,0";"62,0";"48,0";"20,1";"23,1";"19,6";"1015,8";"1016,4";"1015,8";"2,0";"256,0";"4,8";"3293,60";"0,0"
"26/03/2026";"1600";"32,6";"33,2";"31,5";"50,0";"53,0";"48,0";"20,8";"21,6";"19,9";"1015,1";"1015,8";"1015,1";"2,9";"202,0";"5,8";"3320,50";"0,0"
"26/03/2026";"1700";"32,7";"33,2";"31,5";"50,0";"52,0";"49,0";"20,8";"21,4";"20,3";"1014,4";"1015,1";"1014,4";"2,5";"188,0";"5,7";"3044,00";"0,0"
"26/03/2026";"1800";"32,2";"33,0";"32,2";"50,0";"51,0";"48,0";"20,4";"20,9";"20,2";"1014,1";"1014,5";"1014,1";"2,4";"156,0";"6,3";"2494,30";"0,0"
"26/03/2026";"1900";"31,5";"32,3";"31,4";"52,0";"53,0";"50,0";"20,5";"21,1";"20,2";"1013,9";"1014,2";"1013,9";"3,5";"187,0";"8,0";"1553,40";"0,0"
"26/03/2026";"2000";"31,0";"31,9";"31,0";"55,0";"55,0";"52,0";"20,9";"21,0";"20,5";"1013,8";"1013,9";"1013,8";"2,4";"187,0";"6,9";"248,30";"0,0"
"26/03/2026";"2100";"30,4";"31,1";"30,4";"60,0";"60,0";"55,0";"21,8";"21,8";"20,9";"1014,0";"1014,0";"1013,7";"1,1";"146,0";"5,8";"85,60";"0,0"
"26/03/2026";"2200";"28,1";"30,4";"28,0";"69,0";"69,0";"60,0";"21,8";"22,2";"21,3";"1014,7";"1014,7";"1014,0";"1,0";"238,0";"3,2";"";"0,0"
"26/03/2026";"2300";"28,8";"29,2";"28,1";"63,0";"69,0";"62,0";"21,1";"22,2";"21,0";"1015,5";"1015,5";"1014,7";"1,1";"46,0";"3,9";"";"0,0"
"27/03/2026";"0000";"27,9";"28,8";"27,9";"66,0";"66,0";"63,0";"21,1";"21,2";"21,0";"1016,1";"1016,1";"1015,5";"1,6";"109,0";"3,2";"";"0,0"
"27/03/2026";"0100";"27,4";"27,9";"27,4";"69,0";"69,0";"66,0";"21,1";"21,2";"21,0";"1016,3";"1016,3";"1016,1";"1,5";"87,0";"3,7";"";"0,0"
"27/03/2026";"0200";"27,0";"27,5";"27,0";"70,0";"70,0";"69,0";"21,1";"21,2";"21,1";"1016,2";"1016,4";"1016,2";"1,1";"99,0";"3,5";"";"0,0"
"27/03/2026";"0300";"26,4";"27,0";"26,4";"73,0";"73,0";"70,0";"21,2";"21,3";"21,1";"1016,2";"1016,4";"1016,2";"1,3";"31,0";"2,4";"";"0,0"
"27/03/2026";"0400";"26,1";"26,4";"25,9";"74,0";"75,0";"73,0";"21,1";"21,3";"21,1";"1016,1";"1016,2";"1016,1";"1,0";"98,0";"2,4";"";"0,0"
"27/03/2026";"0500";"25,5";"26,1";"25,5";"76,0";"76,0";"74,0";"20,9";"21,1";"20,9";"1015,7";"1016,1";"1015,7";"1,3";"100,0";"3,2";"";"0,0"
"27/03/2026";"0600";"25,2";"25,5";"25,2";"76,0";"76,0";"76,0";"20,7";"20,9";"20,7";"1015,5";"1015,7";"1015,5";"0,8";"45,0";"2,9";"";"0,0"
"27/03/2026";"0700";"24,7";"25,2";"24,7";"78,0";"79,0";"76,0";"20,7";"20,8";"20,6";"1015,7";"1015,7";"1015,5";"0,9";"119,0";"2,7";"";"0,0"
"27/03/2026";"0800";"24,6";"24,7";"24,5";"76,0";"78,0";"76,0";"20,1";"20,7";"20,1";"1015,9";"1015,9";"1015,7";"1,0";"66,0";"2,6";"";"0,0"
"27/03/2026";"0900";"24,1";"24,6";"23,9";"78,0";"79,0";"76,0";"20,1";"20,1";"19,9";"1016,4";"1016,4";"1015,9";"0,9";"25,0";"2,8";"";"0,0"
"27/03/2026";"1000";"25,3";"25,3";"23,9";"74,0";"79,0";"74,0";"20,3";"20,3";"19,9";"1017,2";"1017,2";"1016,4";"0,7";"105,0";"2,4";"198,60";"0,0"
"27/03/2026";"1100";"27,1";"27,1";"25,3";"63,0";"74,0";"63,0";"19,5";"20,3";"19,1";"1018,1";"1018,1";"1017,2";"1,1";"11,0";"3,2";"1056,10";"0,0"
"27/03/2026";"1200";"26,9";"28,1";"26,6";"67,0";"67,0";"59,0";"20,3";"20,3";"19,1";"1018,6";"1018,6";"1018,1";"1,8";"318,0";"3,7";"1919,70";"0,0"
"27/03/2026";"1300";"28,4";"28,6";"26,2";"61,0";"70,0";"61,0";"20,1";"20,9";"19,8";"1018,8";"1018,9";"1018,6";"1,1";"309,0";"3,9";"2597,90";"0,0"
"27/03/2026";"1400";"30,0";"30,0";"28,0";"59,0";"63,0";"56,0";"21,0";"21,0";"19,3";"1018,4";"1018,8";"1018,4";"1,5";"314,0";"3,2";"3085,90";"0,0"
"27/03/2026";"1500";"31,2";"31,4";"29,5";"51,0";"58,0";"49,0";"19,7";"21,0";"19,2";"1017,8";"1018,4";"1017,8";"3,3";"210,0";"6,2";"3295,00";"0,0"
"27/03/2026";"1600";"31,6";"31,6";"30,6";"50,0";"51,0";"48,0";"20,0";"20,1";"18,7";"1016,7";"1017,8";"1016,7";"3,4";"217,0";"7,3";"3332,60";"0,0"
"27/03/2026";"1700";"32,0";"32,1";"31,2";"51,0";"52,0";"50,0";"20,7";"20,7";"19,8";"1015,9";"1016,7";"1015,9";"4,4";"212,0";"8,0";"3067,30";"0,0"
"27/03/2026";"1800";"32,3";"32,7";"31,5";"47,0";"52,0";"44,0";"19,7";"21,0";"18,7";"1015,6";"1015,9";"1015,6";"1,7";"94,0";"7,2";"2421,90";"0,0"
"27/03/2026";"1900";"31,9";"32,5";"31,5";"53,0";"53,0";"47,0";"21,1";"21,3";"19,5";"1015,8";"1015,8";"1015,6";"2,1";"173,0";"5,9";"1521,00";"0,0"
"27/03/2026";"2000";"30,2";"32,0";"30,2";"58,0";"58,0";"53,0";"21,1";"21,4";"20,9";"1016,1";"1016,1";"1015,8";"1,5";"96,0";"6,8";"447,30";"0,0"
"27/03/2026";"2100";"28,6";"30,3";"28,6";"64,0";"64,0";"58,0";"21,0";"21,4";"21,0";"1016,4";"1016,4";"1016,0";"1,4";"39,0";"5,0";"93,90";"0,0"
"27/03/2026";"2200";"27,8";"28,6";"27,8";"65,0";"66,0";"64,0";"20,7";"21,0";"20,7";"1017,2";"1017,2";"1016,4";"1,5";"70,0";"5,0";"";"0,0"
"27/03/2026";"2300";"27,4";"28,2";"27,4";"61,0";"65,0";"56,0";"19,1";"20,6";"18,4";"1018,1";"1018,1";"1017,2";"3,5";"75,0";"10,6";"";"0,0"
"28/03/2026";"0000";"26,7";"27,4";"26,7";"70,0";"70,0";"61,0";"20,8";"20,8";"19,1";"1018,4";"1018,4";"1018,0";"2,9";"70,0";"8,7";"";"0,0"
"28/03/2026";"0100";"26,5";"26,7";"26,4";"71,0";"72,0";"70,0";"20,9";"21,1";"20,8";"1018,6";"1018,7";"1018,4";"2,8";"71,0";"7,7";"";"0,0"
"28/03/2026";"0200";"26,3";"26,5";"26,3";"70,0";"71,0";"69,0";"20,4";"20,9";"20,2";"1018,5";"1018,6";"1018,5";"2,2";"77,0";"7,6";"";"0,0"
"28/03/2026";"0300";"26,0";"26,3";"25,9";"73,0";"74,0";"70,0";"20,8";"20,8";"20,4";"1018,5";"1018,6";"1018,5";"1,7";"80,0";"5,4";"";"0,0"
"28/03/2026";"0400";"25,8";"26,1";"25,8";"72,0";"73,0";"71,0";"20,3";"20,8";"20,3";"1017,9";"1018,5";"1017,9";"1,4";"52,0";"6,4";"";"0,0"
"28/03/2026";"0500";"25,6";"25,9";"25,6";"74,0";"74,0";"72,0";"20,6";"20,6";"20,3";"1017,5";"1017,9";"1017,5";"2,5";"66,0";"5,3";"";"0,0"
"28/03/2026";"0600";"25,1";"25,6";"24,9";"79,0";"79,0";"74,0";"21,1";"21,1";"20,6";"1017,4";"1017,5";"1017,4";"1,0";"26,0";"4,5";"";"0,0"
"28/03/2026";"0700";"24,4";"25,1";"24,4";"83,0";"83,0";"79,0";"21,2";"21,3";"21,0";"1017,3";"1017,4";"1017,2";"0,4";"354,0";"2,0";"";"0,0"
"28/03/2026";"0800";"24,1";"24,4";"24,0";"84,0";"85,0";"83,0";"21,2";"21,4";"21,2";"1017,8";"1017,8";"1017,3";"0,3";"111,0";"1,4";"";"0,0"
"28/03/2026";"0900";"24,3";"24,4";"24,1";"82,0";"84,0";"82,0";"21,1";"21,3";"21,1";"1018,2";"1018,2";"1017,8";"0,9";"88,0";"1,9";"";"0,0"
"28/03/2026";"1000";"25,6";"25,6";"24,3";"76,0";"83,0";"76,0";"21,0";"21,1";"21,0";"1018,9";"1018,9";"1018,2";"0,9";"68,0";"2,1";"205,30";"0,0"
"28/03/2026";"1100";"27,3";"27,3";"25,6";"67,0";"76,0";"67,0";"20,7";"21,1";"20,3";"1019,8";"1019,8";"1018,9";"0,6";"43,0";"2,9";"1070,00";"0,0"
"28/03/2026";"1200";"26,9";"27,5";"26,4";"70,0";"73,0";"65,0";"20,9";"21,6";"20,1";"1020,0";"1020,1";"1019,8";"1,5";"314,0";"3,3";"1765,90";"0,0"
"28/03/2026";"1300";"27,9";"28,4";"26,8";"66,0";"72,0";"64,0";"21,0";"22,1";"20,2";"1020,0";"1020,1";"1019,9";"1,7";"324,0";"4,8";"2585,50";"0,0"
"28/03/2026";"1400";"27,9";"28,6";"27,2";"65,0";"69,0";"63,0";"20,7";"21,8";"20,3";"1019,8";"1020,0";"1019,8";"1,4";"284,0";"3,5";"2320,10";"0,0"
"28/03/2026";"1500";"29,5";"30,6";"27,9";"60,0";"65,0";"57,0";"21,0";"22,0";"20,1";"1018,8";"1019,8";"1018,8";"2,1";"225,0";"4,6";"2468,60";"0,0"
"28/03/2026";"1600";"30,1";"30,8";"29,0";"61,0";"63,0";"58,0";"21,8";"22,5";"20,9";"1017,7";"1018,8";"1017,7";"2,4";"256,0";"5,3";"2427,00";"0,0"
"28/03/2026";"1700";"31,1";"31,8";"30,1";"58,0";"61,0";"57,0";"21,8";"22,6";"21,6";"1016,9";"1017,7";"1016,9";"4,0";"215,0";"6,5";"3026,10";"0,0"
"28/03/2026";"1800";"30,5";"31,7";"30,3";"60,0";"60,0";"56,0";"21,8";"22,3";"21,3";"1016,5";"1016,9";"1016,5";"3,3";"181,0";"6,5";"2214,00";"0,0"
"28/03/2026";"1900";"30,0";"31,2";"30,0";"59,0";"60,0";"57,0";"21,2";"22,0";"21,1";"1016,5";"1016,5";"1016,3";"2,0";"183,0";"6,4";"1152,70";"0,0"
"28/03/2026";"2000";"29,8";"30,3";"29,8";"59,0";"60,0";"58,0";"20,8";"21,4";"20,8";"1016,7";"1016,8";"1016,4";"1,2";"54,0";"6,3";"254,00";"0,0"
"28/03/2026";"2100";"28,0";"29,9";"28,0";"61,0";"61,0";"58,0";"19,8";"21,0";"19,7";"1017,4";"1017,4";"1016,7";"1,8";"123,0";"5,0";"66,00";"0,0"
"28/03/2026";"2200";"26,9";"28,1";"26,9";"67,0";"67,0";"61,0";"20,2";"20,2";"19,8";"1018,0";"1018,1";"1017,4";"1,5";"100,0";"6,3";"";"0,0"
"28/03/2026";"2300";"26,7";"26,9";"26,6";"68,0";"69,0";"67,0";"20,3";"20,4";"20,2";"1018,8";"1018,8";"1018,0";"2,4";"55,0";"5,0";"";"0,0"
"29/03/2026";"0000";"26,4";"26,7";"26,4";"71,0";"71,0";"68,0";"20,7";"20,7";"20,3";"1019,3";"1019,3";"1018,8";"3,0";"68,0";"7,7";"";"0,0"
"29/03/2026";"0100";"26,0";"26,4";"26,0";"75,0";"75,0";"71,0";"21,1";"21,1";"20,7";"1019,3";"1019,4";"1019,3";"3,7";"64,0";"8,3";"";"0,0"
"29/03/2026";"0200";"25,7";"26,0";"25,7";"76,0";"77,0";"75,0";"21,2";"21,4";"21,1";"1019,5";"1019,5";"1019,2";"2,1";"74,0";"9,2";"";"0,0"
"29/03/2026";"0300";"25,5";"25,8";"25,5";"76,0";"76,0";"75,0";"21,0";"21,2";"20,8";"1019,2";"1019,5";"1019,2";"2,5";"72,0";"5,9";"";"0,0"
"29/03/2026";"0400";"25,1";"25,5";"25,1";"78,0";"78,0";"76,0";"21,0";"21,1";"20,9";"1018,3";"1019,2";"1018,3";"1,9";"79,0";"5,9";"";"0,0"
"29/03/2026";"0500";"24,8";"25,1";"24,8";"79,0";"79,0";"78,0";"21,0";"21,1";"20,9";"1017,6";"1018,3";"1017,6";"1,2";"74,0";"4,8";"";"0,0"
"29/03/2026";"0600";"24,2";"24,8";"23,8";"82,0";"84,0";"79,0";"21,0";"21,1";"20,7";"1017,3";"1017,7";"1017,3";"0,7";"60,0";"2,6";"";"0,0"
"29/03/2026";"0700";"23,8";"24,2";"23,5";"84,0";"85,0";"82,0";"21,0";"21,1";"20,7";"1017,4";"1017,4";"1017,3";"0,7";"59,0";"2,0";"";"0,0"
"29/03/2026";"0800";"23,3";"23,9";"23,2";"87,0";"88,0";"84,0";"21,1";"21,2";"20,8";"1017,3";"1017,5";"1017,2";"0,7";"46,0";"1,7";"";"0,0"
"29/03/2026";"0900";"22,8";"23,6";"22,8";"89,0";"89,0";"85,0";"20,8";"21,2";"20,8";"1017,8";"1017,8";"1017,3";"0,3";"299,0";"1,8";"";"0,0"
"29/03/2026";"1000";"25,0";"25,0";"22,8";"78,0";"89,0";"78,0";"21,0";"21,2";"20,7";"1018,0";"1018,0";"1017,8";"0,7";"70,0";"1,5";"215,90";"0,0"
"29/03/2026";"1100";"25,8";"26,1";"25,0";"71,0";"78,0";"71,0";"20,1";"21,0";"20,1";"1018,7";"1018,7";"1018,0";"1,0";"336,0";"2,2";"1068,40";"0,0"
"29/03/2026";"1200";"26,2";"26,6";"25,6";"73,0";"76,0";"70,0";"21,1";"21,6";"20,1";"1019,1";"1019,1";"1018,6";"1,0";"299,0";"3,5";"1931,10";"0,0"
"29/03/2026";"1300";"27,3";"27,9";"26,0";"67,0";"75,0";"67,0";"20,7";"21,9";"20,7";"1018,8";"1019,1";"1018,8";"1,4";"277,0";"3,5";"2598,50";"0,0"
"29/03/2026";"1400";"28,1";"28,4";"26,9";"62,0";"69,0";"61,0";"20,1";"21,1";"19,6";"1018,2";"1018,8";"1018,2";"2,0";"312,0";"3,8";"3047,40";"0,0"
"29/03/2026";"1500";"29,4";"29,4";"28,0";"57,0";"63,0";"57,0";"20,0";"21,3";"19,6";"1017,2";"1018,2";"1017,2";"1,6";"259,0";"3,8";"3270,30";"0,0"
"29/03/2026";"1600";"29,9";"30,4";"29,2";"53,0";"57,0";"53,0";"19,4";"20,2";"19,0";"1016,5";"1017,2";"1016,5";"2,6";"230,0";"6,0";"3276,80";"0,0"
"29/03/2026";"1700";"30,2";"31,1";"29,8";"53,0";"55,0";"52,0";"19,6";"20,5";"19,4";"1015,8";"1016,5";"1015,8";"2,8";"198,0";"5,8";"3074,70";"0,0"
"29/03/2026";"1800";"30,3";"30,8";"29,8";"56,0";"56,0";"53,0";"20,5";"20,5";"19,4";"1015,0";"1015,8";"1015,0";"3,4";"209,0";"6,3";"2480,80";"0,0"
"29/03/2026";"1900";"29,2";"30,6";"29,1";"58,0";"58,0";"55,0";"20,1";"20,8";"19,8";"1015,0";"1015,0";"1014,8";"2,1";"162,0";"6,0";"1437,50";"0,0"
"29/03/2026";"2000";"27,0";"29,2";"27,0";"69,0";"69,0";"58,0";"20,9";"21,0";"20,0";"1015,4";"1015,5";"1015,0";"3,2";"179,0";"8,5";"214,90";"0,0"
"29/03/2026";"2100";"26,4";"27,0";"26,2";"74,0";"74,0";"69,0";"21,3";"21,4";"20,9";"1015,5";"1015,6";"1015,4";"2,2";"179,0";"8,5";"74,20";"0,0"
"29/03/2026";"2200";"26,3";"26,4";"26,1";"74,0";"74,0";"73,0";"21,3";"21,3";"21,1";"1016,1";"1016,1";"1015,5";"1,4";"152,0";"6,7";"";"0,0"
"29/03/2026";"2300";"26,1";"26,3";"26,1";"75,0";"75,0";"74,0";"21,4";"21,5";"21,2";"1017,0";"1017,0";"1016,1";"1,6";"154,0";"5,1";"";"0,0"
"30/03/2026";"0000";"26,0";"26,2";"25,9";"76,0";"76,0";"75,0";"21,3";"21,6";"21,3";"1017,1";"1017,1";"1016,9";"1,1";"103,0";"3,5";"";"0,0"
"30/03/2026";"0100";"25,7";"26,0";"25,7";"75,0";"76,0";"75,0";"21,0";"21,3";"21,0";"1017,2";"1017,4";"1017,1";"0,8";"115,0";"3,3";"";"0,0"
"30/03/2026";"0200";"25,6";"25,7";"25,5";"76,0";"76,0";"75,0";"21,0";"21,0";"20,8";"1017,2";"1017,3";"1017,1";"0,7";"102,0";"1,7";"";"0,0"
"30/03/2026";"0300";"25,3";"25,6";"25,3";"78,0";"78,0";"76,0";"21,2";"21,2";"21,0";"1016,9";"1017,3";"1016,9";"1,0";"121,0";"3,0";"";"0,0"
"30/03/2026";"0400";"24,8";"25,3";"24,7";"80,0";"80,0";"78,0";"21,2";"21,2";"20,9";"1016,2";"1016,9";"1016,2";"0,4";"295,0";"2,6";"";"0,0"
"30/03/2026";"0500";"25,3";"25,4";"24,8";"77,0";"80,0";"76,0";"21,0";"21,3";"20,8";"1015,9";"1016,2";"1015,9";"0,7";"129,0";"1,7";"";"0,0"
"30/03/2026";"0600";"24,7";"25,3";"24,7";"80,0";"80,0";"77,0";"20,9";"21,1";"20,9";"1015,1";"1015,9";"1015,1";"0,5";"88,0";"1,7";"";"0,0"
"30/03/2026";"0700";"24,0";"24,7";"23,9";"83,0";"83,0";"80,0";"21,0";"21,0";"20,8";"1014,7";"1015,1";"1014,6";"0,4";"120,0";"1,7";"";"0,0"
"30/03/2026";"0800";"23,8";"24,3";"23,8";"84,0";"84,0";"82,0";"21,0";"21,1";"20,9";"1014,6";"1014,7";"1014,5";"0,4";"39,0";"2,1";"";"0,0"
"30/03/2026";"0900";"24,0";"24,1";"23,8";"85,0";"85,0";"84,0";"21,4";"21,4";"21,0";"1014,7";"1014,9";"1014,6";"0,6";"37,0";"3,0";"";"0,0"
"30/03/2026";"1000";"24,8";"24,8";"23,9";"82,0";"86,0";"82,0";"21,6";"21,8";"21,3";"1014,8";"1014,9";"1014,7";"0,8";"91,0";"2,5";"227,20";"0,0"
"30/03/2026";"1100";"26,7";"26,7";"24,8";"74,0";"82,0";"74,0";"21,7";"22,0";"21,1";"1015,0";"1015,0";"1014,8";"0,6";"51,0";"2,0";"997,30";"0,0"
"30/03/2026";"1200";"27,2";"27,6";"26,4";"73,0";"76,0";"70,0";"21,9";"22,3";"20,9";"1015,3";"1015,3";"1015,0";"1,0";"319,0";"2,7";"1956,80";"0,0"
"30/03/2026";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/03/2026";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/03/2026";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/03/2026";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/03/2026";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/03/2026";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/03/2026";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/03/2026";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/03/2026";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/03/2026";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/03/2026";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/03/2026";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/03/2026";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/03/2026";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/03/2026";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/03/2026";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/03/2026";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/03/2026";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/03/2026";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/03/2026";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/03/2026";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
